conversation_id,turn_index,role,content,tags,source_section,content_normalized
conv_auth_ترقية_موظف,2,assistant,يُحدَّد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلاً: إجازة موظف/طلبات شراء/الموازنة...) ثم اقرأ عبر الصف **أدوار الجهات**: `يُعد/يحضّر` (التحضير)، `يوصي/يقترح`، `يطّلع/يدرس`، `يعتمد`، `يصادق`. اتّبع ما هو منصوصٌ عليه حرفيًا في صف العملية ضمن درجات الوظائف (مجلس الإدارة، درجة 8..4).,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),يحدد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلا: اجازة موظف/طلبات شراء/الموازنة...) ثم اقرا عبر الصف **ادوار الجهات**: `يعد/يحضر` (التحضير)، `يوصي/يقترح`، `يطلع/يدرس`، `يعتمد`، `يصادق`. اتبع ما هو منصوص عليه حرفيا في صف العملية ضمن درجات الوظاءف (مجلس الادارة، درجة 8..4).
conv_auth_توقيع_جزاء,0,system,أنت مساعد حوكمة. لا تُخمّن الأدوار، وبدلاً من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),انت مساعد حوكمة. لا تخمن الادوار، وبدلا من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.
conv_auth_توقيع_جزاء,1,user,من يوقّع الجزاءات؟,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),من يوقع الجزاءات؟
conv_auth_توقيع_جزاء,2,assistant,يُحدَّد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلاً: إجازة موظف/طلبات شراء/الموازنة...) ثم اقرأ عبر الصف **أدوار الجهات**: `يُعد/يحضّر` (التحضير)، `يوصي/يقترح`، `يطّلع/يدرس`، `يعتمد`، `يصادق`. اتّبع ما هو منصوصٌ عليه حرفيًا في صف العملية ضمن درجات الوظائف (مجلس الإدارة، درجة 8..4).,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),يحدد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلا: اجازة موظف/طلبات شراء/الموازنة...) ثم اقرا عبر الصف **ادوار الجهات**: `يعد/يحضر` (التحضير)، `يوصي/يقترح`، `يطلع/يدرس`، `يعتمد`، `يصادق`. اتبع ما هو منصوص عليه حرفيا في صف العملية ضمن درجات الوظاءف (مجلس الادارة، درجة 8..4).
conv_auth_قبول_استقالة,0,system,أنت مساعد حوكمة. لا تُخمّن الأدوار، وبدلاً من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),انت مساعد حوكمة. لا تخمن الادوار، وبدلا من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.
conv_auth_قبول_استقالة,1,user,من يقبل أو يرفض الاستقالة؟,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),من يقبل او يرفض الاستقالة؟
conv_auth_قبول_استقالة,2,assistant,يُحدَّد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلاً: إجازة موظف/طلبات شراء/الموازنة...) ثم اقرأ عبر الصف **أدوار الجهات**: `يُعد/يحضّر` (التحضير)، `يوصي/يقترح`، `يطّلع/يدرس`، `يعتمد`، `يصادق`. اتّبع ما هو منصوصٌ عليه حرفيًا في صف العملية ضمن درجات الوظائف (مجلس الإدارة، درجة 8..4).,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),يحدد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلا: اجازة موظف/طلبات شراء/الموازنة...) ثم اقرا عبر الصف **ادوار الجهات**: `يعد/يحضر` (التحضير)، `يوصي/يقترح`، `يطلع/يدرس`، `يعتمد`، `يصادق`. اتبع ما هو منصوص عليه حرفيا في صف العملية ضمن درجات الوظاءف (مجلس الادارة، درجة 8..4).
conv_auth_سفر_خارجي,0,system,أنت مساعد حوكمة. لا تُخمّن الأدوار، وبدلاً من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),انت مساعد حوكمة. لا تخمن الادوار، وبدلا من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.
conv_auth_سفر_خارجي,1,user,من يعتمد التكليف بالسفر الخارجي؟,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),من يعتمد التكليف بالسفر الخارجي؟
conv_auth_سفر_خارجي,2,assistant,يُحدَّد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلاً: إجازة موظف/طلبات شراء/الموازنة...) ثم اقرأ عبر الصف **أدوار الجهات**: `يُعد/يحضّر` (التحضير)، `يوصي/يقترح`، `يطّلع/يدرس`، `يعتمد`، `يصادق`. اتّبع ما هو منصوصٌ عليه حرفيًا في صف العملية ضمن درجات الوظائف (مجلس الإدارة، درجة 8..4).,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),يحدد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلا: اجازة موظف/طلبات شراء/الموازنة...) ثم اقرا عبر الصف **ادوار الجهات**: `يعد/يحضر` (التحضير)، `يوصي/يقترح`، `يطلع/يدرس`، `يعتمد`، `يصادق`. اتبع ما هو منصوص عليه حرفيا في صف العملية ضمن درجات الوظاءف (مجلس الادارة، درجة 8..4).
conv_auth_فتح_حساب_مشروع,0,system,أنت مساعد حوكمة. لا تُخمّن الأدوار، وبدلاً من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),انت مساعد حوكمة. لا تخمن الادوار، وبدلا من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.
conv_auth_فتح_حساب_مشروع,1,user,من يعتمد فتح حساب مشروع لدى النظام المالي؟,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),من يعتمد فتح حساب مشروع لدي النظام المالي؟
conv_auth_فتح_حساب_مشروع,2,assistant,يُحدَّد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلاً: إجازة موظف/طلبات شراء/الموازنة...) ثم اقرأ عبر الصف **أدوار الجهات**: `يُعد/يحضّر` (التحضير)، `يوصي/يقترح`، `يطّلع/يدرس`، `يعتمد`، `يصادق`. اتّبع ما هو منصوصٌ عليه حرفيًا في صف العملية ضمن درجات الوظائف (مجلس الإدارة، درجة 8..4).,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),يحدد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلا: اجازة موظف/طلبات شراء/الموازنة...) ثم اقرا عبر الصف **ادوار الجهات**: `يعد/يحضر` (التحضير)، `يوصي/يقترح`، `يطلع/يدرس`، `يعتمد`، `يصادق`. اتبع ما هو منصوص عليه حرفيا في صف العملية ضمن درجات الوظاءف (مجلس الادارة، درجة 8..4).
conv_auth_نشر_مواد_إعلامية,0,system,أنت مساعد حوكمة. لا تُخمّن الأدوار، وبدلاً من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),انت مساعد حوكمة. لا تخمن الادوار، وبدلا من ذلك ارشد المستخدم لكيفية قراءة مصفوفة الصلاحيات.
conv_auth_نشر_مواد_إعلامية,1,user,من يعتمد نشر المواد الإعلامية على المنصات؟,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),من يعتمد نشر المواد الاعلامية علي المنصات؟
conv_auth_نشر_مواد_إعلامية,2,assistant,يُحدَّد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلاً: إجازة موظف/طلبات شراء/الموازنة...) ثم اقرأ عبر الصف **أدوار الجهات**: `يُعد/يحضّر` (التحضير)، `يوصي/يقترح`، `يطّلع/يدرس`، `يعتمد`، `يصادق`. اتّبع ما هو منصوصٌ عليه حرفيًا في صف العملية ضمن درجات الوظائف (مجلس الإدارة، درجة 8..4).,مصفوفة_الصلاحيات,الباب الثالث > مصفوفة الصلاحيات (ص493–519),يحدد ذلك في **مصفوفة الصلاحيات** بالدليل. ابحث عن البند المقابل للعملية (مثلا: اجازة موظف/طلبات شراء/الموازنة...) ثم اقرا عبر الصف **ادوار الجهات**: `يعد/يحضر` (التحضير)، `يوصي/يقترح`، `يطلع/يدرس`، `يعتمد`، `يصادق`. اتبع ما هو منصوص عليه حرفيا في صف العملية ضمن درجات الوظاءف (مجلس الادارة، درجة 8..4).
